100 4950
28 38 672
28 39 965
28 40 250
28 41 490
28 42 572
28 43 768
28 44 685
28 45 283
28 46 174
28 47 621
28 48 523
28 49 101
28 50 259
28 51 337
28 52 116
28 53 921
28 54 586
28 55 797
28 56 49
28 57 289
28 58 714
28 59 743
28 60 515
28 61 375
28 62 256
28 63 735
28 64 559
28 65 366
28 66 737
28 67 143
28 68 474
28 69 652
28 70 490
28 71 286
28 72 909
28 73 556
28 74 238
28 75 61
28 76 487
28 77 592
28 78 311
28 79 693
28 80 966
28 81 475
28 82 649
28 83 449
28 84 255
28 85 379
28 86 25
28 87 432
28 88 823
28 89 173
28 90 152
28 91 813
28 92 301
28 93 616
28 94 603
28 95 114
28 96 322
28 97 748
28 98 712
28 99 395
28 100 898
29 30 967
29 31 875
29 32 456
29 33 882
29 34 511
29 35 931
29 36 423
29 37 306
29 38 354
29 39 535
29 40 306
29 41 650
29 42 720
29 43 705
29 44 420
29 45 330
29 46 727
29 47 958
29 48 738
29 49 961
29 50 875
29 51 704
29 52 579
29 53 182
29 54 382
29 55 833
29 56 203
29 57 103
29 58 575
29 59 654
29 60 198
29 61 657
29 62 855
29 63 608
29 64 750
29 65 410
29 66 937
29 67 440
29 68 176
29 69 629
29 70 373
29 71 739
29 72 302
29 73 651
29 74 581
29 75 18
29 76 576
29 77 847
29 78 867
29 79 766
29 80 998
29 81 741
29 82 174
29 83 137
29 84 247
29 85 57
29 86 546
29 87 191
29 88 600
29 89 767
29 90 535
29 91 879
29 92 511
29 93 422
29 94 39
29 95 170
29 96 957
29 97 314
29 98 307
29 99 8
29 100 908
30 31 269
30 32 93
30 33 19
30 34 534
30 35 118
30 36 191
30 37 130
30 38 8
30 39 140
30 40 841
30 41 535
30 42 8
30 43 24
30 44 738
30 45 670
30 46 288
30 47 154
30 48 624
30 49 125
30 50 917
30 51 253
30 52 707
30 53 659
30 54 59
30 55 689
30 56 380
30 57 748
30 58 380
30 59 991
30 60 986
30 61 331
30 62 472
30 63 369
30 64 599
30 65 675
30 66 875
30 67 284
30 68 74
30 69 539
30 70 575
30 71 369
30 72 832
30 73 51
30 74 81
30 75 245
30 76 126
30 77 976
30 78 437
30 79 29
30 80 770
30 81 284
30 82 784
30 83 580
30 84 561
30 85 215
30 86 331
30 87 784
30 88 882
30 89 231
30 90 840
30 91 417
30 92 228
30 93 557
30 94 987
30 95 398
30 96 616
30 97 208
30 98 210
30 99 454
30 100 145
31 32 693
31 33 899
31 34 524
31 35 163
31 36 806
31 37 44
31 38 421
31 39 790
31 40 179
31 41 696
31 42 568
31 43 781
31 44 524
31 45 844
31 46 847
31 47 956
31 48 724
31 49 584
31 50 860
31 51 688
31 52 211
31 53 674
31 54 146
31 55 179
31 56 288
31 57 839
31 58 154
31 59 511
31 60 324
31 61 442
31 62 16
31 63 710
31 64 995
31 65 368
31 66 424
31 67 296
31 68 992
31 69 242
31 70 144
31 71 68
31 72 858
31 73 334
31 74 980
31 75 92
31 76 900
31 77 758
31 78 227
31 79 145
31 80 315
31 81 839
31 82 900
31 83 82
31 84 984
31 85 732
31 86 311
31 87 874
31 88 580
31 89 677
31 90 765
31 91 289
31 92 932
31 93 488
31 94 434
31 95 464
31 96 802
31 97 137
31 98 713
31 99 838
31 100 506
32 33 533
32 34 585
32 35 193
32 36 45
32 37 882
32 38 808
32 39 781
32 40 674
32 41 202
32 42 974
32 43 768
32 44 71
32 45 883
32 46 714
32 47 489
32 48 547
32 49 381
32 50 622
32 51 241
32 52 940
32 53 417
32 54 684
32 55 599
32 56 143
32 57 283
32 58 250
32 59 494
32 60 422
32 61 125
32 62 867
32 63 532
32 64 950
32 65 293
32 66 493
32 67 287
32 68 225
32 69 140
32 70 920
32 71 565
32 72 308
32 73 867
32 74 420
32 75 857
32 76 27
32 77 268
32 78 939
32 79 473
32 80 603
32 81 504
32 82 367
32 83 96
32 84 330
32 85 240
32 86 694
32 87 728
32 88 272
32 89 775
32 90 85
32 91 279
32 92 118
32 93 18
32 94 186
32 95 264
32 96 625
32 97 411
32 98 197
32 99 362
32 100 335
33 34 172
33 35 512
33 36 803
33 37 468
33 38 459
33 39 974
33 40 835
33 41 172
33 42 313
33 43 41
33 44 741
33 45 555
33 46 500
33 47 413
33 48 147
33 49 164
33 50 594
33 51 905
33 52 605
33 53 838
33 54 929
33 55 636
33 56 686
33 57 104
33 58 267
33 59 802
33 60 61
33 61 538
33 62 294
33 63 602
33 64 321
33 65 767
33 66 308
33 67 110
33 68 493
33 69 25
33 70 701
33 71 124
33 72 516
33 73 448
33 74 102
33 75 316
33 76 140
33 77 512
33 78 283
33 79 204
33 80 994
33 81 310
33 82 192
33 83 758
33 84 800
33 85 561
33 86 726
33 87 682
33 88 973
33 89 549
33 90 89
33 91 672
33 92 90
33 93 398
33 94 864
33 95 192
33 96 959
33 97 364
33 98 143
33 99 565
33 100 275
34 35 51
34 36 332
34 37 435
34 38 103
34 39 748
34 40 484
34 41 885
34 42 657
34 43 285
34 44 281
34 45 764
34 46 125
34 47 88
34 48 12
34 49 17
34 50 521
34 51 365
34 52 161
34 53 76
34 54 790
34 55 574
34 56 465
34 57 584
34 58 657
34 59 618
34 60 558
34 61 28
34 62 959
34 63 423
34 64 540
34 65 59
34 66 430
34 67 821
34 68 105
34 69 552
34 70 192
34 71 923
34 72 74
34 73 699
34 74 418
34 75 388
34 76 440
34 77 692
34 78 920
34 79 273
34 80 298
34 81 780
34 82 620
34 83 377
34 84 245
34 85 752
34 86 177
34 87 254
34 88 145
34 89 151
34 90 212
34 91 314
34 92 329
34 93 751
34 94 897
34 95 696
34 96 624
34 97 102
34 98 877
34 99 815
34 100 789
35 36 196
35 37 766
35 38 772
35 39 252
35 40 537
35 41 694
35 42 37
35 43 222
35 44 170
35 45 648
35 46 91
35 47 559
35 48 468
35 49 588
35 50 929
35 51 7
35 52 721
35 53 565
35 54 616
35 55 641
35 56 817
35 57 342
35 58 304
35 59 646
35 60 578
35 61 238
35 62 385
35 63 787
35 64 530
35 65 179
35 66 715
35 67 170
35 68 168
35 69 203
35 70 49
35 71 166
35 72 5
35 73 893
35 74 154
35 75 602
35 76 953
35 77 473
35 78 222
35 79 571
35 80 834
35 81 555
35 82 554
35 83 489
35 84 72
35 85 774
35 86 642
35 87 232
35 88 853
35 89 778
35 90 109
35 91 493
35 92 306
35 93 339
35 94 148
35 95 689
35 96 509
35 97 537
35 98 405
35 99 48
35 100 346
36 37 268
36 38 464
36 39 728
36 40 539
36 41 564
36 42 361
36 43 72
36 44 376
36 45 444
36 46 800
36 47 375
36 48 956
36 49 296
36 50 988
36 51 749
36 52 972
36 53 16
36 54 266
36 55 964
36 56 357
36 57 389
36 58 956
36 59 370
36 60 310
36 61 447
36 62 94
36 63 253
36 64 533
36 65 794
36 66 974
36 67 240
36 68 687
36 69 119
36 70 674
36 71 614
36 72 401
36 73 398
36 74 985
36 75 641
36 76 354
36 77 504
36 78 410
36 79 277
36 80 243
36 81 222
36 82 171
36 83 862
36 84 668
36 85 894
36 86 374
36 87 647
36 88 256
36 89 185
36 90 771
36 91 293
36 92 542
36 93 699
36 94 785
36 95 668
36 96 422
36 97 434
36 98 713
36 99 578
36 100 224
37 38 304
37 39 296
37 40 268
37 41 683
37 42 226
37 43 56
37 44 831
37 45 379
37 46 486
37 47 93
37 48 850
37 49 429
37 50 387
37 51 246
37 52 916
37 53 482
37 54 401
37 55 807
37 56 856
37 57 306
37 58 319
37 59 187
37 60 791
37 61 532
37 62 124
37 63 238
37 64 389
37 65 328
37 66 579
37 67 117
37 68 908
37 69 71
37 70 760
37 71 894
37 72 899
37 73 303
37 74 19
37 75 307
37 76 681
37 77 518
37 78 114
37 79 340
37 80 931
37 81 579
37 82 485
37 83 560
37 84 19
37 85 816
37 86 920
37 87 357
37 88 934
37 89 91
37 90 81
37 91 538
37 92 913
37 93 389
37 94 640
37 95 922
37 96 137
37 97 727
37 98 996
37 99 884
37 100 94
38 39 419
38 40 817
38 41 990
38 42 482
38 43 11
38 44 890
38 45 173
38 46 747
38 47 421
38 48 2
38 49 98
38 50 623
38 51 85
38 52 852
38 53 661
38 54 290
38 55 150
38 56 226
38 57 773
38 58 988
38 59 21
38 60 905
38 61 860
38 62 221
38 63 801
38 64 56
38 65 759
38 66 898
38 67 426
38 68 88
38 69 914
38 70 15
38 71 535
38 72 195
38 73 56
38 74 756
38 75 380
38 76 92
38 77 793
38 78 97
38 79 314
38 80 654
38 81 765
38 82 296
38 83 667
38 84 463
38 85 302
38 86 867
38 87 43
38 88 484
38 89 752
38 90 890
38 91 336
38 92 363
38 93 895
38 94 792
38 95 32
38 96 74
38 97 125
38 98 923
38 99 559
38 100 902
39 40 311
39 41 566
39 42 769
39 43 3
39 44 518
39 45 228
39 46 815
39 47 17
39 48 10
39 49 319
39 50 1000
39 51 466
39 52 193
39 53 585
39 54 373
39 55 933
39 56 438
39 57 900
39 58 129
39 59 249
39 60 948
39 61 280
39 62 105
39 63 170
39 64 87
39 65 221
39 66 925
39 67 283
39 68 848
39 69 731
39 70 589
39 71 124
39 72 382
39 73 656
39 74 544
39 75 743
39 76 756
39 77 168
39 78 547
39 79 200
39 80 369
39 81 513
39 82 862
39 83 723
39 84 687
39 85 389
39 86 580
39 87 520
39 88 228
39 89 559
39 90 124
39 91 468
39 92 967
39 93 561
39 94 222
39 95 180
39 96 582
39 97 616
39 98 902
39 99 165
39 100 209
40 41 103
40 42 305
40 43 81
40 44 637
40 45 211
40 46 363
40 47 306
40 48 102
40 49 614
40 50 637
40 51 316
40 52 119
40 53 296
40 54 860
40 55 603
40 56 5
40 57 874
40 58 991
40 59 120
40 60 33
40 61 27
40 62 820
40 63 476
40 64 367
40 65 904
40 66 412
40 67 387
40 68 230
40 69 603
40 70 961
40 71 91
40 72 944
40 73 90
40 74 826
40 75 741
40 76 789
40 77 173
40 78 809
40 79 973
40 80 841
40 81 368
40 82 972
40 83 179
40 84 210
40 85 802
40 86 532
40 87 173
40 88 360
40 89 472
40 90 640
40 91 272
40 92 418
40 93 502
40 94 87
40 95 2
40 96 661
40 97 243
40 98 228
40 99 927
40 100 585
41 42 321
41 43 682
41 44 325
41 45 240
41 46 5
41 47 599
41 48 711
41 49 756
41 50 497
41 51 541
41 52 419
41 53 212
41 54 999
41 55 269
41 56 746
41 57 298
41 58 679
41 59 995
41 60 391
41 61 414
41 62 880
41 63 888
41 64 155
41 65 152
41 66 200
41 67 874
41 68 164
41 69 314
41 70 280
41 71 48
41 72 77
41 73 902
41 74 427
41 75 218
41 76 20
41 77 738
41 78 429
41 79 399
41 80 242
41 81 656
41 82 157
41 83 296
41 84 705
41 85 408
41 86 840
41 87 71
41 88 114
41 89 740
41 90 89
41 91 944
41 92 105
41 93 286
41 94 61
41 95 422
41 96 588
41 97 205
41 98 351
41 99 208
41 100 471
42 43 744
42 44 482
42 45 83
42 46 253
42 47 141
42 48 94
42 49 304
42 50 219
42 51 533
42 52 206
42 53 328
42 54 222
42 55 812
42 56 142
42 57 891
42 58 287
42 59 572
42 60 991
42 61 753
42 62 519
42 63 598
42 64 714
42 65 652
42 66 54
42 67 546
42 68 244
42 69 260
42 70 29
42 71 751
42 72 201
42 73 193
42 74 820
42 75 323
42 76 80
42 77 367
42 78 13
42 79 964
42 80 7
42 81 252
42 82 857
42 83 171
42 84 448
42 85 818
42 86 182
42 87 749
42 88 454
42 89 219
42 90 9
42 91 803
42 92 317
42 93 513
42 94 340
42 95 635
42 96 748
42 97 969
42 98 868
42 99 219
42 100 921
43 44 748
43 45 581
43 46 168
43 47 11
43 48 13
43 49 504
43 50 375
43 51 72
43 52 766
43 53 55
43 54 737
43 55 371
43 56 952
43 57 758
43 58 653
43 59 532
43 60 628
43 61 292
43 62 197
43 63 113
43 64 252
43 65 105
43 66 151
43 67 449
43 68 381
43 69 94
43 70 318
43 71 902
43 72 325
43 73 67
43 74 780
43 75 854
43 76 557
43 77 984
43 78 37
43 79 59
43 80 928
43 81 201
43 82 178
43 83 223
43 84 973
43 85 217
43 86 529
43 87 903
43 88 872
43 89 640
43 90 433
43 91 101
43 92 844
43 93 364
43 94 88
43 95 154
43 96 40
43 97 203
43 98 623
43 99 783
43 100 213
44 45 441
44 46 818
44 47 403
44 48 726
44 49 63
44 50 161
44 51 66
44 52 691
44 53 619
44 54 140
44 55 638
44 56 278
44 57 984
44 58 963
44 59 62
44 60 509
44 61 480
44 62 112
44 63 838
44 64 58
44 65 107
44 66 417
44 67 61
44 68 883
44 69 850
44 70 557
44 71 628
44 72 712
44 73 317
44 74 173
44 75 480
44 76 695
44 77 181
44 78 8
44 79 992
44 80 759
44 81 157
44 82 744
44 83 850
44 84 477
44 85 509
44 86 465
44 87 55
44 88 480
44 89 313
44 90 913
44 91 882
44 92 721
44 93 963
44 94 960
44 95 927
44 96 134
44 97 657
44 98 964
44 99 588
44 100 488
45 46 842
45 47 942
45 48 601
45 49 475
45 50 856
45 51 714
45 52 470
45 53 339
45 54 254
45 55 465
45 56 927
45 57 586
45 58 542
45 59 366
45 60 761
45 61 575
45 62 318
45 63 201
45 64 636
45 65 30
45 66 42
45 67 167
45 68 745
45 69 788
45 70 927
45 71 252
45 72 433
45 73 304
45 74 678
45 75 889
45 76 121
45 77 731
45 78 74
45 79 784
45 80 155
45 81 612
45 82 617
45 83 109
45 84 444
45 85 487
45 86 740
45 87 469
45 88 982
45 89 950
45 90 299
45 91 315
45 92 622
45 93 969
45 94 348
45 95 742
45 96 719
45 97 502
45 98 414
45 99 813
45 100 477
46 47 715
46 48 772
46 49 869
46 50 140
46 51 347
46 52 447
46 53 455
46 54 364
46 55 10
46 56 919
46 57 828
46 58 388
46 59 486
46 60 789
46 61 174
46 62 862
46 63 308
46 64 862
46 65 1
46 66 445
46 67 169
46 68 404
46 69 335
46 70 521
46 71 973
46 72 544
46 73 682
46 74 660
46 75 546
46 76 61
46 77 896
46 78 669
46 79 336
46 80 42
46 81 395
46 82 342
46 83 623
46 84 134
46 85 384
46 86 287
46 87 56
46 88 393
46 89 21
46 90 412
46 91 539
46 92 950
46 93 680
46 94 949
46 95 799
46 96 981
46 97 749
46 98 121
46 99 142
46 100 719
47 48 622
47 49 810
47 50 229
47 51 490
47 52 823
47 53 831
47 54 893
47 55 10
47 56 412
47 57 678
47 58 310
47 59 418
47 60 117
47 61 854
47 62 69
47 63 797
47 64 847
47 65 128
47 66 922
47 67 150
47 68 515
47 69 357
47 70 289
47 71 70
47 72 350
47 73 693
47 74 786
47 75 600
47 76 100
47 77 331
47 78 345
47 79 1000
47 80 823
47 81 110
47 82 708
47 83 413
47 84 165
47 85 617
47 86 351
47 87 673
47 88 310
47 89 628
47 90 130
47 91 723
47 92 27
47 93 2
47 94 199
47 95 388
47 96 469
47 97 389
47 98 994
47 99 486
47 100 663
48 49 366
48 50 333
48 51 509
48 52 859
48 53 852
48 54 923
48 55 364
48 56 148
48 57 909
48 58 831
48 59 891
48 60 42
48 61 304
48 62 707
48 63 178
48 64 914
48 65 422
48 66 806
48 67 857
48 68 494
48 69 408
48 70 111
48 71 921
48 72 818
48 73 630
48 74 106
48 75 746
48 76 329
48 77 835
48 78 984
48 79 337
48 80 22
48 81 601
48 82 346
48 83 19
48 84 837
48 85 947
48 86 691
48 87 55
48 88 688
48 89 208
48 90 234
48 91 930
48 92 832
48 93 542
48 94 854
48 95 291
48 96 480
48 97 662
48 98 222
48 99 759
48 100 818
49 50 670
49 51 400
49 52 117
49 53 887
49 54 98
49 55 462
49 56 603
49 57 958
49 58 501
49 59 931
49 60 281
49 61 353
49 62 236
49 63 81
49 64 740
49 65 866
49 66 264
49 67 401
49 68 598
49 69 217
49 70 95
49 71 762
49 72 543
49 73 203
49 74 242
49 75 101
49 76 901
49 77 472
49 78 771
49 79 641
49 80 964
49 81 92
49 82 836
49 83 971
49 84 556
49 85 334
49 86 280
49 87 517
49 88 582
49 89 342
49 90 685
49 91 206
49 92 535
49 93 618
49 94 463
49 95 371
49 96 205
49 97 482
49 98 855
49 99 190
49 100 59
50 51 938
50 52 952
50 53 206
50 54 46
50 55 615
50 56 83
50 57 733
50 58 795
50 59 708
50 60 199
50 61 185
50 62 451
50 63 79
50 64 90
50 65 626
50 66 623
50 67 961
50 68 567
50 69 97
50 70 194
50 71 918
50 72 952
50 73 504
50 74 958
50 75 984
50 76 489
50 77 125
50 78 337
50 79 174
50 80 541
50 81 25
50 82 644
50 83 755
50 84 677
50 85 930
50 86 649
50 87 984
50 88 14
50 89 359
50 90 402
50 91 203
50 92 409
50 93 51
50 94 587
50 95 492
50 96 383
50 97 995
50 98 844
50 99 276
50 100 866
51 52 608
51 53 842
51 54 577
51 55 132
51 56 850
51 57 48
51 58 821
51 59 536
51 60 329
51 61 448
51 62 383
51 63 903
51 64 699
51 65 700
51 66 276
51 67 685
51 68 881
51 69 448
51 70 675
51 71 247
51 72 919
51 73 791
51 74 180
51 75 883
51 76 517
51 77 130
51 78 2
51 79 433
51 80 537
51 81 886
51 82 488
51 83 597
51 84 35
51 85 821
51 86 663
51 87 319
51 88 597
51 89 945
51 90 700
51 91 842
51 92 51
51 93 243
51 94 504
51 95 292
51 96 836
51 97 712
51 98 812
51 99 905
51 100 580
52 53 434
52 54 511
52 55 261
52 56 680
52 57 672
52 58 63
52 59 117
52 60 936
52 61 232
52 62 228
52 63 721
52 64 538
52 65 558
52 66 508
52 67 698
52 68 939
52 69 315
52 70 973
52 71 876
52 72 426
52 73 429
52 74 399
52 75 662
52 76 433
52 77 816
52 78 885
52 79 823
52 80 886
52 81 310
52 82 377
52 83 783
52 84 130
52 85 486
52 86 765
52 87 799
52 88 236
52 89 395
52 90 478
52 91 622
52 92 744
52 93 430
52 94 746
52 95 496
52 96 113
52 97 806
52 98 953
52 99 623
52 100 459
53 54 400
53 55 759
53 56 429
53 57 346
53 58 920
53 59 895
53 60 265
53 61 699
53 62 654
53 63 827
53 64 376
53 65 128
53 66 262
53 67 688
53 68 278
53 69 208
53 70 375
53 71 164
53 72 871
53 73 511
53 74 952
53 75 257
53 76 924
53 77 449
53 78 656
53 79 83
53 80 771
53 81 205
53 82 720
53 83 141
53 84 339
53 85 315
53 86 40
53 87 722
53 88 871
53 89 695
53 90 481
53 91 371
53 92 935
53 93 148
53 94 630
53 95 586
53 96 598
53 97 668
53 98 477
53 99 165
53 100 868
54 55 72
54 56 762
54 57 888
54 58 753
54 59 756
54 60 974
54 61 433
54 62 568
54 63 642
54 64 231
54 65 720
54 66 325
54 67 584
54 68 529
54 69 95
54 70 332
54 71 802
54 72 92
54 73 21
54 74 360
54 75 137
54 76 813
54 77 212
54 78 973
54 79 158
54 80 13
54 81 367
54 82 901
54 83 442
54 84 4
54 85 932
54 86 544
54 87 557
54 88 197
54 89 570
54 90 986
54 91 551
54 92 733
54 93 242
54 94 112
54 95 990
54 96 867
54 97 92
54 98 702
54 99 849
54 100 602
55 56 538
55 57 600
55 58 796
55 59 303
55 60 264
55 61 318
55 62 667
55 63 259
55 64 6
55 65 696
55 66 186
55 67 458
55 68 332
55 69 463
55 70 212
55 71 33
55 72 816
55 73 815
55 74 77
55 75 125
55 76 297
55 77 375
55 78 803
55 79 143
55 80 125
55 81 129
55 82 238
55 83 665
55 84 584
55 85 215
55 86 428
55 87 452
55 88 900
55 89 660
55 90 747
55 91 311
55 92 515
55 93 437
55 94 606
55 95 802
55 96 545
55 97 436
55 98 767
55 99 15
55 100 594
56 57 226
56 58 569
56 59 897
56 60 345
56 61 703
56 62 624
56 63 876
56 64 607
56 65 993
56 66 748
56 67 756
56 68 724
56 69 209
56 70 210
56 71 120
56 72 538
56 73 937
56 74 575
56 75 728
56 76 311
56 77 543
56 78 688
56 79 643
56 80 289
56 81 670
56 82 604
56 83 66
56 84 822
56 85 540
56 86 512
56 87 120
56 88 219
56 89 900
56 90 934
56 91 66
56 92 753
56 93 748
56 94 767
56 95 676
56 96 494
56 97 178
56 98 949
56 99 768
56 100 886
57 58 958
57 59 808
57 60 115
57 61 247
57 62 712
57 63 375
57 64 224
57 65 607
57 66 795
57 67 226
57 68 719
57 69 556
57 70 239
57 71 639
57 72 316
57 73 37
57 74 371
57 75 114
57 76 604
57 77 229
57 78 959
57 79 553
57 80 152
57 81 976
57 82 4
57 83 653
57 84 637
57 85 403
57 86 533
57 87 300
57 88 13
57 89 659
57 90 997
57 91 12
57 92 924
57 93 957
57 94 146
57 95 738
57 96 870
57 97 323
57 98 478
57 99 549
57 100 849
58 59 738
58 60 629
58 61 17
58 62 456
58 63 588
58 64 308
58 65 340
58 66 685
58 67 596
58 68 643
58 69 502
58 70 908
58 71 653
58 72 41
58 73 10
58 74 766
58 75 233
58 76 927
58 77 19
58 78 967
58 79 297
58 80 962
58 81 879
58 82 212
58 83 868
58 84 613
58 85 405
58 86 741
58 87 702
58 88 172
58 89 421
58 90 231
58 91 710
58 92 592
58 93 371
58 94 33
58 95 81
58 96 745
58 97 38
58 98 975
58 99 245
58 100 957
59 60 684
59 61 228
59 62 125
59 63 945
59 64 141
59 65 956
59 66 336
59 67 495
59 68 656
59 69 745
59 70 253
59 71 506
59 72 546
59 73 34
59 74 133
59 75 250
59 76 942
59 77 50
59 78 686
59 79 969
59 80 187
59 81 958
59 82 801
59 83 147
59 84 665
59 85 233
59 86 323
59 87 93
59 88 134
59 89 473
59 90 57
59 91 675
59 92 832
59 93 146
59 94 439
59 95 318
59 96 927
59 97 995
59 98 516
59 99 637
59 100 85
60 61 104
60 62 188
60 63 295
60 64 226
60 65 837
60 66 856
60 67 963
60 68 747
60 69 151
60 70 922
60 71 478
60 72 766
60 73 9
60 74 792
60 75 575
60 76 188
60 77 882
60 78 322
60 79 777
60 80 629
60 81 572
60 82 864
60 83 331
60 84 506
60 85 836
60 86 342
60 87 277
60 88 831
60 89 559
60 90 33
60 91 20
60 92 513
60 93 442
60 94 962
60 95 15
60 96 214
60 97 458
60 98 98
60 99 420
60 100 42
61 62 540
61 63 761
61 64 825
61 65 659
61 66 258
61 67 919
61 68 425
61 69 560
61 70 450
61 71 294
61 72 238
61 73 607
61 74 53
61 75 451
61 76 229
61 77 93
61 78 614
61 79 286
61 80 453
61 81 889
61 82 214
61 83 597
61 84 573
61 85 471
61 86 797
61 87 641
61 88 364
61 89 877
61 90 124
61 91 871
61 92 57
61 93 881
61 94 852
61 95 256
61 96 650
61 97 943
61 98 466
61 99 868
61 100 513
62 63 726
62 64 43
62 65 653
62 66 934
62 67 225
62 68 89
62 69 556
62 70 438
62 71 809
62 72 935
62 73 426
62 74 997
62 75 718
62 76 420
62 77 373
62 78 496
62 79 821
62 80 847
62 81 492
62 82 56
62 83 667
62 84 452
62 85 139
62 86 76
62 87 143
62 88 863
62 89 162
62 90 109
62 91 273
62 92 288
62 93 781
62 94 917
62 95 962
62 96 411
62 97 20
62 98 337
62 99 723
62 100 243
63 64 872
63 65 790
63 66 699
63 67 397
63 68 620
63 69 571
63 70 514
63 71 524
63 72 978
63 73 250
63 74 750
63 75 912
63 76 987
63 77 822
63 78 108
63 79 453
63 80 821
63 81 443
63 82 536
63 83 491
63 84 939
63 85 874
63 86 884
63 87 266
63 88 253
63 89 984
63 90 870
63 91 943
63 92 218
63 93 934
63 94 415
63 95 470
63 96 44
63 97 886
63 98 636
63 99 736
63 100 428
64 65 355
64 66 49
64 67 766
64 68 484
64 69 563
64 70 777
64 71 950
64 72 800
64 73 408
64 74 806
64 75 524
64 76 788
64 77 891
64 78 598
64 79 792
64 80 750
64 81 132
64 82 587
64 83 835
64 84 329
64 85 324
64 86 382
64 87 670
64 88 271
64 89 230
64 90 696
64 91 115
64 92 670
64 93 90
64 94 320
64 95 830
64 96 115
64 97 44
64 98 674
64 99 275
64 100 413
65 66 431
65 67 745
65 68 564
65 69 807
65 70 576
65 71 444
65 72 456
65 73 865
65 74 916
65 75 692
65 76 965
65 77 461
65 78 586
65 79 772
65 80 320
65 81 511
65 82 815
65 83 757
65 84 261
65 85 409
65 86 745
65 87 38
65 88 911
65 89 300
65 90 534
65 91 279
65 92 698
65 93 647
65 94 849
65 95 318
65 96 72
65 97 743
65 98 112
65 99 829
65 100 993
66 67 90
66 68 102
66 69 783
66 70 430
66 71 831
66 72 783
66 73 12
66 74 349
66 75 639
66 76 456
66 77 408
66 78 938
66 79 753
66 80 599
66 81 581
66 82 30
66 83 64
66 84 13
66 85 991
66 86 986
66 87 439
66 88 113
66 89 871
66 90 499
66 91 695
66 92 497
66 93 488
66 94 68
66 95 904
66 96 132
66 97 530
66 98 120
66 99 932
66 100 780
67 68 663
67 69 16
67 70 414
67 71 522
67 72 578
67 73 423
67 74 557
67 75 474
67 76 41
67 77 793
67 78 460
67 79 84
67 80 771
67 81 927
67 82 871
67 83 585
67 84 183
67 85 855
67 86 544
67 87 490
67 88 280
67 89 532
67 90 633
67 91 230
67 92 270
67 93 64
67 94 779
67 95 281
67 96 676
67 97 467
67 98 820
67 99 419
67 100 1000
68 69 176
68 70 300
68 71 925
68 72 239
68 73 806
68 74 190
68 75 891
68 76 794
68 77 884
68 78 493
68 79 943
68 80 570
68 81 545
68 82 668
68 83 26
68 84 320
68 85 426
68 86 26
68 87 93
68 88 519
68 89 237
68 90 537
68 91 805
68 92 327
68 93 753
68 94 704
68 95 617
68 96 426
68 97 196
68 98 443
68 99 841
68 100 790
69 70 263
69 71 126
69 72 556
69 73 673
69 74 261
69 75 215
69 76 473
69 77 371
69 78 98
69 79 164
69 80 117
69 81 550
69 82 118
69 83 497
69 84 920
69 85 188
69 86 996
69 87 249
69 88 113
69 89 431
69 90 196
69 91 186
69 92 495
69 93 901
69 94 717
69 95 469
69 96 461
69 97 266
69 98 112
69 99 695
69 100 887
70 71 108
70 72 20
70 73 481
70 74 738
70 75 385
70 76 687
70 77 15
70 78 501
70 79 52
70 80 213
70 81 240
70 82 809
70 83 610
70 84 520
70 85 602
70 86 864
70 87 649
70 88 255
70 89 529
70 90 512
70 91 683
70 92 131
70 93 64
70 94 90
70 95 811
70 96 431
70 97 316
70 98 401
70 99 9
70 100 659
71 72 671
71 73 413
71 74 103
71 75 581
71 76 910
71 77 564
71 78 708
71 79 126
71 80 673
71 81 771
71 82 697
71 83 897
71 84 939
71 85 492
71 86 978
71 87 264
71 88 430
71 89 470
71 90 643
71 91 280
71 92 137
71 93 12
71 94 773
71 95 903
71 96 355
71 97 895
71 98 455
71 99 257
71 100 941
72 73 291
72 74 798
72 75 921
72 76 671
72 77 288
72 78 7
72 79 469
72 80 908
72 81 892
72 82 804
72 83 762
72 84 977
72 85 596
72 86 741
72 87 711
72 88 934
72 89 899
72 90 210
72 91 507
72 92 634
72 93 368
72 94 189
72 95 541
72 96 294
72 97 104
72 98 28
72 99 515
72 100 951
73 74 728
73 75 809
73 76 452
73 77 493
73 78 249
73 79 101
73 80 624
73 81 197
73 82 401
73 83 127
73 84 600
73 85 925
73 86 343
73 87 662
73 88 917
73 89 418
73 90 803
73 91 200
73 92 104
73 93 350
73 94 35
73 95 191
73 96 43
73 97 65
73 98 202
73 99 386
73 100 900
74 75 178
74 76 43
74 77 600
74 78 110
74 79 441
74 80 927
74 81 428
74 82 160
74 83 574
74 84 660
74 85 718
74 86 135
74 87 955
74 88 652
74 89 850
74 90 280
74 91 364
74 92 308
74 93 100
74 94 55
74 95 189
74 96 737
74 97 667
74 98 417
74 99 765
74 100 166
75 76 132
75 77 310
75 78 782
75 79 632
75 80 407
75 81 605
75 82 918
75 83 852
75 84 471
75 85 973
75 86 123
75 87 342
75 88 442
75 89 417
75 90 238
75 91 174
75 92 776
75 93 458
75 94 853
75 95 961
75 96 639
75 97 203
75 98 581
75 99 939
75 100 763
76 77 781
76 78 187
76 79 257
76 80 313
76 81 882
76 82 212
76 83 824
76 84 575
76 85 384
76 86 45
76 87 334
76 88 506
76 89 300
