100 99000
38 65 950
38 66 842
38 67 632
38 68 5
38 69 988
38 70 791
38 71 25
38 72 426
38 73 436
38 74 112
38 75 761
38 76 410
38 77 224
38 78 44
38 79 766
38 80 26
38 81 608
38 82 254
38 83 36
38 84 320
38 85 903
38 86 426
38 87 276
38 88 939
38 89 740
38 90 476
38 91 639
38 92 291
38 93 77
38 94 556
38 95 446
38 96 556
38 97 456
38 98 273
38 99 981
38 100 103
39 40 237
39 41 803
39 42 719
39 43 85
39 44 796
39 45 804
39 46 613
39 47 285
39 48 916
39 49 320
39 50 275
39 51 487
39 52 861
39 53 85
39 54 187
39 55 944
39 56 864
39 57 897
39 58 278
39 59 711
39 60 12
39 61 998
39 62 490
39 63 915
39 64 774
39 65 617
39 66 190
39 67 247
39 68 634
39 69 105
39 70 533
39 71 219
39 72 586
39 73 336
39 74 141
39 75 996
39 76 462
39 77 285
39 78 705
39 79 834
39 80 335
39 81 970
39 82 367
39 83 441
39 84 470
39 85 170
39 86 992
39 87 780
39 88 576
39 89 590
39 90 703
39 91 142
39 92 322
39 93 406
39 94 255
39 95 512
39 96 367
39 97 340
39 98 151
39 99 537
39 100 385
40 41 720
40 42 570
40 43 636
40 44 812
40 45 157
40 46 497
40 47 57
40 48 308
40 49 800
40 50 637
40 51 922
40 52 167
40 53 310
40 54 1000
40 55 556
40 56 156
40 57 991
40 58 242
40 59 647
40 60 514
40 61 749
40 62 138
40 63 46
40 64 114
40 65 796
40 66 788
40 67 233
40 68 991
40 69 270
40 70 419
40 71 758
40 72 752
40 73 200
40 74 889
40 75 210
40 76 585
40 77 484
40 78 256
40 79 497
40 80 849
40 81 797
40 82 20
40 83 489
40 84 493
40 85 609
40 86 899
40 87 329
40 88 780
40 89 734
40 90 239
40 91 944
40 92 42
40 93 69
40 94 436
40 95 567
40 96 473
40 97 468
40 98 960
40 99 307
40 100 168
41 42 901
41 43 853
41 44 71
41 45 916
41 46 334
41 47 801
41 48 380
41 49 463
41 50 989
41 51 155
41 52 871
41 53 239
41 54 926
41 55 484
41 56 554
41 57 782
41 58 92
41 59 554
41 60 87
41 61 346
41 62 288
41 63 805
41 64 646
41 65 415
41 66 698
41 67 717
41 68 172
41 69 125
41 70 924
41 71 658
41 72 43
41 73 815
41 74 685
41 75 74
41 76 468
41 77 202
41 78 612
41 79 135
41 80 159
41 81 897
41 82 799
41 83 195
41 84 64
41 85 274
41 86 41
41 87 673
41 88 214
41 89 895
41 90 934
41 91 221
41 92 983
41 93 998
41 94 245
41 95 275
41 96 308
41 97 778
41 98 238
41 99 365
41 100 662
42 43 435
42 44 869
42 45 785
42 46 826
42 47 237
42 48 24
42 49 473
42 50 764
42 51 71
42 52 229
42 53 235
42 54 142
42 55 228
42 56 491
42 57 645
42 58 288
42 59 392
42 60 199
42 61 248
42 62 643
42 63 81
42 64 264
42 65 921
42 66 998
42 67 18
42 68 901
42 69 500
42 70 62
42 71 166
42 72 745
42 73 31
42 74 162
42 75 410
42 76 212
42 77 257
42 78 122
42 79 129
42 80 273
42 81 203
42 82 607
42 83 130
42 84 80
42 85 960
42 86 500
42 87 687
42 88 96
42 89 37
42 90 84
42 91 669
42 92 661
42 93 882
42 94 97
42 95 983
42 96 165
42 97 441
42 98 943
42 99 833
42 100 254
43 44 848
43 45 617
43 46 507
43 47 727
43 48 630
43 49 127
43 50 698
43 51 64
43 52 8
43 53 471
43 54 580
43 55 741
43 56 183
43 57 470
43 58 123
43 59 767
43 60 684
43 61 982
43 62 396
43 63 101
43 64 169
43 65 320
43 66 822
43 67 889
43 68 269
43 69 905
43 70 632
43 71 673
43 72 334
43 73 456
43 74 6
43 75 6
43 76 202
43 77 263
43 78 618
43 79 145
43 80 344
43 81 338
43 82 587
43 83 741
43 84 989
43 85 496
43 86 65
43 87 691
43 88 99
43 89 656
43 90 935
43 91 591
43 92 298
43 93 915
43 94 367
43 95 442
43 96 107
43 97 192
43 98 210
43 99 551
43 100 115
44 45 477
44 46 452
44 47 775
44 48 918
44 49 3
44 50 245
44 51 560
44 52 959
44 53 866
44 54 206
44 55 414
44 56 620
44 57 908
44 58 5
44 59 761
44 60 162
44 61 894
44 62 454
44 63 338
44 64 403
44 65 294
44 66 593
44 67 559
44 68 208
44 69 206
44 70 504
44 71 511
44 72 181
44 73 225
44 74 831
44 75 514
44 76 142
44 77 301
44 78 256
44 79 415
44 80 276
44 81 878
44 82 396
44 83 26
44 84 34
44 85 871
44 86 871
44 87 400
44 88 170
44 89 275
44 90 522
44 91 843
44 92 509
44 93 442
44 94 5
44 95 850
44 96 310
44 97 343
44 98 264
44 99 381
44 100 336
45 46 337
45 47 600
45 48 152
45 49 985
45 50 273
45 51 326
45 52 853
45 53 89
45 54 943
45 55 247
45 56 486
45 57 259
45 58 203
45 59 445
45 60 214
45 61 857
45 62 301
45 63 101
45 64 426
45 65 974
45 66 205
45 67 346
45 68 914
45 69 25
45 70 996
45 71 367
45 72 349
45 73 804
45 74 589
45 75 255
45 76 469
45 77 120
45 78 371
45 79 340
45 80 661
45 81 381
45 82 516
45 83 974
45 84 843
45 85 710
45 86 47
45 87 21
45 88 837
45 89 482
45 90 930
45 91 521
45 92 638
45 93 371
45 94 756
45 95 277
45 96 264
45 97 275
45 98 795
45 99 330
45 100 99
46 47 723
46 48 487
46 49 580
46 50 908
46 51 631
46 52 647
46 53 15
46 54 939
46 55 512
46 56 948
46 57 300
46 58 790
46 59 496
46 60 464
46 61 697
46 62 963
46 63 773
46 64 335
46 65 562
46 66 268
46 67 324
46 68 837
46 69 892
46 70 514
46 71 39
46 72 415
46 73 667
46 74 141
46 75 583
46 76 466
46 77 963
46 78 730
46 79 629
46 80 927
46 81 74
46 82 557
46 83 307
46 84 961
46 85 131
46 86 609
46 87 981
46 88 286
46 89 943
46 90 742
46 91 722
46 92 953
46 93 55
46 94 895
46 95 64
46 96 606
46 97 247
46 98 535
46 99 934
46 100 531
47 48 968
47 49 764
47 50 837
47 51 37
47 52 435
47 53 738
47 54 673
47 55 971
47 56 378
47 57 340
47 58 786
47 59 406
47 60 672
47 61 275
47 62 109
47 63 799
47 64 334
47 65 1
47 66 512
47 67 181
47 68 628
47 69 173
47 70 717
47 71 150
47 72 251
47 73 523
47 74 383
47 75 740
47 76 841
47 77 345
47 78 221
47 79 446
47 80 297
47 81 11
47 82 256
47 83 955
47 84 630
47 85 187
47 86 586
47 87 389
47 88 346
47 89 665
47 90 253
47 91 90
47 92 584
47 93 997
47 94 82
47 95 263
47 96 493
47 97 341
47 98 603
47 99 8
47 100 601
48 49 194
48 50 406
48 51 547
48 52 127
48 53 936
48 54 547
48 55 693
48 56 502
48 57 357
48 58 865
48 59 846
48 60 570
48 61 582
48 62 305
48 63 85
48 64 196
48 65 75
48 66 629
48 67 128
48 68 282
48 69 646
48 70 104
48 71 226
48 72 413
48 73 610
48 74 38
48 75 278
48 76 620
48 77 556
48 78 271
48 79 719
48 80 1000
48 81 366
48 82 977
48 83 967
48 84 166
48 85 426
48 86 388
48 87 498
48 88 779
48 89 186
48 90 308
48 91 822
48 92 619
48 93 505
48 94 507
48 95 916
48 96 965
48 97 442
48 98 373
48 99 922
48 100 238
49 50 425
49 51 428
49 52 136
49 53 152
49 54 953
49 55 552
49 56 601
49 57 864
49 58 277
49 59 47
49 60 844
49 61 852
49 62 707
49 63 885
49 64 559
49 65 493
49 66 488
49 67 753
49 68 270
49 69 608
49 70 399
49 71 759
49 72 293
49 73 414
49 74 514
49 75 900
49 76 519
49 77 661
49 78 780
49 79 657
49 80 837
49 81 908
49 82 349
49 83 331
49 84 223
49 85 184
49 86 821
49 87 966
49 88 814
49 89 519
49 90 839
49 91 978
49 92 494
49 93 76
49 94 685
49 95 851
49 96 801
49 97 872
49 98 817
49 99 506
49 100 198
50 51 319
50 52 515
50 53 193
50 54 7
50 55 68
50 56 45
50 57 39
50 58 542
50 59 898
50 60 35
50 61 584
50 62 264
50 63 628
50 64 966
50 65 934
50 66 966
50 67 285
50 68 960
50 69 387
50 70 329
50 71 17
50 72 280
50 73 625
50 74 353
50 75 483
50 76 222
50 77 862
50 78 498
50 79 709
50 80 317
50 81 525
50 82 552
50 83 632
50 84 7
50 85 350
50 86 539
50 87 833
50 88 236
50 89 995
50 90 211
50 91 181
50 92 605
50 93 522
50 94 923
50 95 373
50 96 29
50 97 374
50 98 924
50 99 619
50 100 69
51 52 687
51 53 385
51 54 930
51 55 339
51 56 67
51 57 688
51 58 772
51 59 694
51 60 168
51 61 787
51 62 48
51 63 89
51 64 704
51 65 679
51 66 657
51 67 302
51 68 736
51 69 293
51 70 104
51 71 931
51 72 353
51 73 330
51 74 904
51 75 342
51 76 107
51 77 862
51 78 759
51 79 494
51 80 802
51 81 732
51 82 741
51 83 801
51 84 506
51 85 51
51 86 973
51 87 461
51 88 898
51 89 342
51 90 533
51 91 929
51 92 288
51 93 127
51 94 576
51 95 442
51 96 954
51 97 3
51 98 894
51 99 779
51 100 621
52 53 500
52 54 414
52 55 673
52 56 215
52 57 280
52 58 355
52 59 552
52 60 239
52 61 458
52 62 43
52 63 519
52 64 386
52 65 105
52 66 598
52 67 762
52 68 248
52 69 221
52 70 999
52 71 793
52 72 226
52 73 735
52 74 249
52 75 209
52 76 4
52 77 311
52 78 621
52 79 886
52 80 200
52 81 29
52 82 236
52 83 770
52 84 43
52 85 222
52 86 437
52 87 713
52 88 197
52 89 23
52 90 710
52 91 992
52 92 83
52 93 415
52 94 122
52 95 466
52 96 311
52 97 834
52 98 526
52 99 510
52 100 83
53 54 622
53 55 5
53 56 184
53 57 677
53 58 868
53 59 290
53 60 269
53 61 366
53 62 456
53 63 149
53 64 133
53 65 384
53 66 337
53 67 964
53 68 561
53 69 805
53 70 345
53 71 990
53 72 1000
53 73 433
53 74 96
53 75 35
53 76 875
53 77 72
53 78 766
53 79 534
53 80 899
53 81 774
53 82 792
53 83 254
53 84 559
53 85 945
53 86 803
53 87 125
53 88 187
53 89 391
53 90 317
53 91 921
53 92 296
53 93 687
53 94 9
53 95 770
53 96 100
53 97 462
53 98 587
53 99 751
53 100 390
54 55 475
54 56 585
54 57 28
54 58 190
54 59 571
54 60 617
54 61 290
54 62 863
54 63 902
54 64 871
54 65 457
54 66 586
54 67 992
54 68 925
54 69 898
54 70 373
54 71 537
54 72 146
54 73 636
54 74 60
54 75 25
54 76 239
54 77 293
54 78 932
54 79 548
54 80 745
54 81 732
54 82 907
54 83 407
54 84 516
54 85 660
54 86 449
54 87 386
54 88 489
54 89 647
54 90 641
54 91 775
54 92 279
54 93 322
54 94 76
54 95 536
54 96 420
54 97 712
54 98 499
54 99 193
54 100 262
55 56 967
55 57 370
55 58 324
55 59 859
55 60 954
55 61 760
55 62 750
55 63 367
55 64 450
55 65 270
55 66 793
55 67 767
55 68 925
55 69 876
55 70 208
55 71 942
55 72 146
55 73 883
55 74 638
55 75 426
55 76 85
55 77 413
55 78 723
55 79 357
55 80 870
55 81 83
55 82 202
55 83 429
55 84 757
55 85 812
55 86 625
55 87 906
55 88 362
55 89 922
55 90 539
55 91 978
55 92 638
55 93 952
55 94 253
55 95 13
55 96 328
55 97 859
55 98 535
55 99 505
55 100 879
56 57 533
56 58 867
56 59 757
56 60 53
56 61 791
56 62 97
56 63 599
56 64 720
56 65 271
56 66 613
56 67 700
56 68 565
56 69 909
56 70 395
56 71 243
56 72 693
56 73 902
56 74 548
56 75 41
56 76 371
56 77 354
56 78 180
56 79 368
56 80 385
56 81 999
56 82 737
56 83 67
56 84 751
56 85 697
56 86 150
56 87 720
56 88 764
56 89 607
56 90 405
56 91 933
56 92 616
56 93 223
56 94 392
56 95 36
56 96 70
56 97 682
56 98 153
56 99 738
56 100 926
57 58 29
57 59 874
57 60 536
57 61 261
57 62 349
57 63 240
57 64 927
57 65 675
57 66 943
57 67 10
57 68 722
57 69 34
57 70 972
57 71 921
57 72 998
57 73 435
57 74 239
57 75 281
57 76 498
57 77 393
57 78 30
57 79 856
57 80 521
57 81 461
57 82 183
57 83 921
57 84 594
57 85 794
57 86 815
57 87 571
57 88 479
57 89 365
57 90 376
57 91 665
57 92 309
57 93 844
57 94 938
57 95 994
57 96 905
57 97 346
57 98 920
57 99 559
57 100 561
58 59 564
58 60 641
58 61 40
58 62 850
58 63 986
58 64 392
58 65 835
58 66 254
58 67 216
58 68 937
58 69 271
58 70 649
58 71 605
58 72 629
58 73 845
58 74 957
58 75 691
58 76 546
58 77 609
58 78 506
58 79 184
58 80 330
58 81 58
58 82 891
58 83 462
58 84 654
58 85 118
58 86 391
58 87 846
58 88 469
58 89 121
58 90 233
58 91 95
58 92 482
58 93 843
58 94 250
58 95 901
58 96 514
58 97 987
58 98 733
58 99 327
58 100 666
59 60 717
59 61 524
59 62 454
59 63 471
59 64 92
59 65 639
59 66 703
59 67 449
59 68 525
59 69 985
59 70 574
59 71 730
59 72 609
59 73 940
59 74 780
59 75 688
59 76 937
59 77 881
59 78 26
59 79 727
59 80 758
59 81 916
59 82 889
59 83 673
59 84 596
59 85 399
59 86 568
59 87 419
59 88 176
59 89 6
59 90 459
59 91 759
59 92 274
59 93 429
59 94 807
59 95 574
59 96 355
59 97 981
59 98 910
59 99 804
59 100 91
60 61 655
60 62 618
60 63 864
60 64 142
60 65 442
60 66 101
60 67 432
60 68 789
60 69 949
60 70 129
60 71 784
60 72 294
60 73 616
60 74 345
60 75 95
60 76 79
60 77 78
60 78 264
60 79 374
60 80 106
60 81 472
60 82 986
60 83 960
60 84 42
60 85 728
60 86 851
60 87 753
60 88 93
60 89 152
60 90 533
60 91 595
60 92 597
60 93 838
60 94 290
60 95 475
60 96 743
60 97 711
60 98 369
60 99 483
60 100 31
61 62 246
61 63 790
61 64 684
61 65 321
61 66 164
61 67 7
61 68 333
61 69 590
61 70 646
61 71 160
61 72 96
61 73 748
61 74 859
61 75 922
61 76 216
61 77 132
61 78 862
61 79 166
61 80 779
61 81 531
61 82 150
61 83 935
61 84 507
61 85 847
61 86 431
61 87 455
61 88 758
61 89 767
61 90 388
61 91 169
61 92 639
61 93 34
61 94 502
61 95 33
61 96 424
61 97 198
61 98 224
61 99 557
61 100 674
62 63 941
62 64 39
62 65 314
62 66 759
62 67 339
62 68 225
62 69 923
62 70 680
62 71 675
62 72 348
62 73 722
62 74 375
62 75 658
62 76 800
62 77 619
62 78 930
62 79 162
62 80 910
62 81 866
62 82 363
62 83 831
62 84 444
62 85 726
62 86 904
62 87 183
62 88 525
62 89 273
62 90 951
62 91 46
62 92 284
62 93 817
62 94 108
62 95 460
62 96 773
62 97 675
62 98 987
62 99 380
62 100 952
63 64 284
63 65 704
63 66 813
63 67 786
63 68 878
63 69 217
63 70 231
63 71 756
63 72 228
63 73 955
63 74 377
63 75 329
63 76 170
63 77 390
63 78 822
63 79 176
63 80 906
63 81 482
63 82 882
63 83 201
63 84 314
63 85 171
63 86 755
63 87 662
63 88 751
63 89 329
63 90 990
63 91 941
63 92 86
63 93 859
63 94 638
63 95 753
63 96 942
63 97 845
63 98 707
63 99 848
63 100 385
64 65 934
64 66 771
64 67 500
64 68 545
64 69 378
64 70 844
64 71 320
64 72 902
64 73 397
64 74 888
64 75 212
64 76 217
64 77 783
64 78 547
64 79 495
64 80 354
64 81 937
64 82 978
64 83 505
64 84 465
64 85 735
64 86 891
64 87 214
64 88 277
64 89 908
64 90 148
64 91 668
64 92 474
64 93 864
64 94 534
64 95 290
64 96 385
64 97 108
64 98 564
64 99 341
64 100 497
65 66 698
65 67 430
65 68 93
65 69 489
65 70 389
65 71 447
65 72 505
65 73 805
65 74 417
65 75 613
65 76 448
65 77 979
65 78 60
65 79 136
65 80 786
65 81 202
65 82 424
65 83 38
65 84 841
65 85 871
65 86 116
65 87 207
65 88 66
65 89 97
65 90 723
65 91 483
65 92 942
65 93 411
65 94 276
65 95 663
65 96 418
65 97 147
65 98 115
65 99 517
65 100 438
66 67 248
66 68 830
66 69 179
66 70 339
66 71 459
66 72 200
66 73 529
66 74 182
66 75 167
66 76 301
66 77 413
66 78 307
66 79 348
66 80 201
66 81 821
66 82 651
66 83 379
66 84 923
66 85 380
66 86 644
66 87 669
66 88 590
66 89 762
66 90 713
66 91 384
66 92 925
66 93 887
66 94 697
66 95 703
66 96 534
66 97 4
66 98 720
66 99 387
66 100 632
67 68 32
67 69 323
67 70 607
67 71 149
67 72 759
67 73 895
67 74 285
67 75 375
67 76 761
67 77 698
67 78 431
67 79 571
67 80 147
67 81 48
67 82 205
67 83 220
67 84 497
67 85 426
67 86 691
67 87 834
67 88 594
67 89 592
67 90 618
67 91 498
67 92 820
67 93 972
67 94 510
67 95 564
67 96 304
67 97 884
67 98 5
67 99 164
67 100 218
68 69 398
68 70 318
68 71 486
68 72 784
68 73 863
68 74 92
68 75 952
68 76 896
68 77 419
68 78 115
68 79 744
68 80 436
68 81 16
68 82 643
68 83 349
68 84 653
68 85 766
68 86 300
68 87 27
68 88 217
68 89 645
68 90 817
68 91 390
68 92 810
68 93 866
68 94 56
68 95 514
68 96 348
68 97 453
68 98 90
68 99 247
68 100 215
69 70 829
69 71 302
69 72 635
69 73 99
69 74 442
69 75 738
69 76 651
69 77 302
69 78 754
69 79 210
69 80 632
69 81 627
69 82 118
69 83 877
69 84 110
69 85 209
69 86 344
69 87 278
69 88 945
69 89 884
69 90 14
69 91 75
69 92 947
69 93 973
69 94 828
69 95 968
69 96 400
69 97 581
69 98 529
69 99 523
69 100 154
70 71 769
70 72 212
70 73 910
70 74 224
70 75 217
70 76 64
70 77 762
70 78 49
70 79 225
70 80 820
70 81 663
70 82 852
70 83 173
70 84 493
70 85 982
70 86 751
70 87 794
70 88 169
70 89 45
70 90 567
70 91 865
70 92 923
70 93 879
70 94 473
70 95 190
70 96 139
70 97 15
70 98 939
70 99 963
70 100 789
71 72 74
71 73 613
71 74 888
71 75 470
71 76 132
71 77 81
71 78 664
71 79 241
71 80 95
71 81 672
71 82 679
71 83 559
71 84 563
71 85 720
71 86 41
71 87 859
71 88 925
71 89 978
71 90 298
71 91 579
71 92 662
71 93 75
71 94 445
71 95 672
71 96 103
71 97 220
71 98 108
71 99 905
71 100 106
72 73 549
72 74 970
72 75 492
72 76 403
72 77 802
72 78 848
72 79 854
72 80 601
72 81 242
72 82 983
72 83 562
72 84 59
72 85 1
72 86 443
72 87 741
72 88 139
72 89 260
72 90 717
72 91 513
72 92 560
72 93 945
72 94 880
72 95 239
72 96 831
72 97 854
72 98 925
72 99 638
72 100 15
73 74 396
73 75 137
73 76 60
73 77 291
73 78 356
73 79 596
73 80 472
73 81 64
73 82 356
73 83 189
73 84 945
73 85 588
73 86 943
73 87 733
73 88 693
73 89 364
73 90 471
73 91 63
73 92 966
73 93 762
73 94 197
73 95 200
73 96 329
73 97 637
73 98 263
73 99 963
73 100 143
74 75 896
74 76 492
74 77 621
74 78 278
74 79 271
74 80 163
74 81 456
74 82 368
74 83 760
74 84 186
74 85 347
74 86 143
74 87 496
74 88 360
74 89 718
74 90 649
74 91 8
74 92 623
74 93 488
74 94 382
74 95 114
74 96 468
74 97 848
74 98 661
74 99 941
74 100 958
75 76 6
75 77 760
75 78 791
75 79 995
75 80 238
75 81 612
75 82 839
75 83 782
75 84 864
75 85 127
75 86 919
75 87 632
75 88 8
75 89 419
75 90 844
75 91 567
75 92 246
75 93 497
75 94 35
75 95 355
75 96 508
75 97 202
75 98 412
75 99 926
75 100 838
76 77 451
76 78 801
76 79 333
76 80 876
76 81 81
76 82 329
76 83 675
76 84 166
76 85 836
76 86 551
76 87 657
76 88 658
76 89 296
76 90 285
76 91 716
76 92 3
76 93 797
76 94 397
76 95 872
76 96 502
76 97 634
76 98 14
76 99 734
76 100 834
77 78 104
77 79 902
77 80 333
77 81 896
77 82 168
77 83 996
77 84 698
77 85 388
77 86 801
77 87 309
77 88 359
77 89 986
77 90 309
77 91 716
77 92 182
77 93 226
77 94 166
77 95 336
77 96 218
77 97 445
77 98 173
77 99 497
77 100 494
78 79 400
78 80 979
78 81 535
78 82 902
78 83 412
78 84 260
78 85 883
78 86 622
78 87 164
78 88 110
78 89 213
78 90 738
78 91 485
78 92 439
78 93 594
78 94 988
78 95 758
78 96 414
78 97 912
78 98 793
78 99 787
78 100 257
79 80 36
79 81 16
79 82 249
79 83 937
79 84 455
79 85 99
79 86 85
79 87 550
79 88 382
79 89 515
79 90 434
79 91 443
79 92 552
79 93 695
79 94 979
79 95 372
79 96 204
79 97 869
79 98 806
79 99 243
79 100 972
80 81 471
80 82 145
80 83 235
80 84 682
80 85 48
80 86 586
80 87 346
80 88 276
80 89 833
80 90 652
80 91 665
80 92 362
80 93 419
80 94 814
80 95 914
80 96 109
80 97 178
80 98 330
80 99 59
80 100 484
81 82 384
81 83 500
81 84 34
81 85 58
81 86 178
81 87 207
81 88 873
81 89 869
81 90 819
81 91 847
81 92 806
81 93 75
81 94 883
81 95 10
81 96 105
81 97 376
81 98 333
81 99 524
81 100 734
82 83 456
82 84 634
82 85 719
82 86 99
82 87 907
82 88 333
82 89 13
82 90 439
82 91 388
82 92 781
82 93 196
82 94 664
82 95 990
82 96 907
82 97 8
82 98 679
82 99 54
82 100 229
83 84 870
83 85 497
83 86 914
83 87 516
83 88 887
83 89 681
83 90 307
83 91 780
83 92 480
83 93 924
83 94 432
83 95 503
83 96 240
83 97 793
83 98 897
83 99 300
83 100 892
84 85 957
84 86 26
84 87 406
84 88 455
84 89 436
84 90 273
84 91 691
84 92 968
84 93 655
84 94 727
84 95 95
84 96 383
84 97 380
84 98 932
84 99 680
84 100 502
85 86 802
85 87 512
85 88 709
85 89 45
85 90 330
85 91 345
85 92 418
85 93 221
85 94 898
85 95 249
85 96 419
85 97 416
85 98 814
85 99 438
85 100 890
86 87 841
86 88 463
86 89 213
86 90 988
86 91 267
86 92 402
86 93 637
86 94 142
86 95 193
86 96 650
86 97 163
86 98 161
86 99 67
86 100 220
87 88 473
87 89 319
87 90 408
87 91 176
87 92 979
87 93 850
87 94 952
87 95 789
87 96 756
87 97 510
87 98 165
87 99 558
87 100 863
88 89 145
88 90 753
88 91 168
88 92 304
88 93 417
88 94 2
88 95 667
88 96 105
88 97 132
88 98 88
88 99 415
88 100 241
89 90 823
89 91 687
89 92 597
89 93 407
89 94 521
89 95 516
89 96 357
89 97 850
89 98 882
89 99 655
89 100 837
90 91 771
90 92 92
90 93 757
90 94 676
90 95 998
90 96 221
90 97 509
90 98 765
90 99 954
90 100 950
91 92 964
91 93 303
91 94 115
91 95 846
91 96 575
91 97 451
91 98 477
91 99 594
91 100 74
92 93 131
92 94 740
92 95 873
92 96 528
92 97 769
92 98 206
92 99 795
92 100 204
93 94 29
93 95 628
93 96 62
93 97 78
93 98 827
93 99 484
93 100 294
94 95 123
94 96 185
94 97 421
94 98 166
94 99 716
94 100 709
95 96 840
95 97 305
95 98 781
95 99 747
95 100 879
96 97 95
96 98 528
96 99 523
96 100 247
97 98 833
97 99 897
97 100 783
98 99 677
98 100 888
99 100 63
1 2 770
1 3 951
1 4 805
1 5 617
1 6 552
1 7 759
1 8 504
1 9 275
1 10 21
1 11 856
1 12 17
1 13 231
1 14 90
1 15 262
1 16 419
1 17 514
1 18 906
1 19 482
1 20 884
1 21 949
1 22 105
1 23 995
1 24 36
1 25 592
1 26 419
1 27 472
1 28 12
1 29 745
1 30 184
1 31 486
1 32 915
1 33 904
1 34 531
1 35 671
1 36 578
1 37 261
1 38 320
1 39 588
1 40 806
1 41 612
1 42 117
1 43 765
1 44 525
1 45 776
1 46 741
1 47 652
1 48 501
1 49 897
1 50 202
1 51 480
1 52 564
1 53 229
1 54 58
1 55 253
1 56 493
1 57 266
1 58 504
1 59 350
1 60 996
1 61 320
1 62 724
1 63 493
1 64 453
1 65 925
1 66 310
1 67 38
1 68 342
1 69 654
1 70 805
1 71 851
1 72 519
1 73 219
1 74 646
1 75 228
1 76 784
1 77 968
1 78 68
1 79 610
1 80 390
1 81 125
1 82 769
1 83 75
1 84 426
1 85 400
1 86 369
1 87 834
1 88 244
1 89 812
1 90 971
1 91 220
1 92 355
1 93 841
1 94 370
1 95 913
1 96 457
1 97 271
1 98 696
1 99 363
1 100 529
2 3 332
2 4 558
2 5 674
2 6 147
2 7 994
2 8 963
2 9 406
2 10 466
2 11 533
2 12 577
2 13 49
2 14 517
2 15 722
2 16 108
2 17 149
2 18 753
2 19 254
2 20 876
2 21 308
2 22 19
2 23 261
2 24 841
2 25 561
2 26 359
2 27 43
2 28 669
2 29 852
2 30 333
2 31 350
2 32 604
2 33 598
2 34 774
2 35 845
2 36 205
2 37 572
2 38 148
2 39 597
2 40 253
2 41 596
2 42 944
2 43 715
2 44 353
2 45 770
2 46 763
2 47 481
2 48 51
2 49 224
2 50 32
2 51 599
2 52 497
2 53 638
2 54 504
2 55 407
2 56 962
2 57 993
2 58 985
2 59 175
2 60 746
2 61 308
2 62 941
2 63 834
2 64 276
2 65 335
2 66 916
2 67 759
2 68 455
2 69 453
2 70 932
2 71 457
2 72 531
2 73 241
2 74 293
2 75 270
2 76 61
2 77 464
2 78 467
2 79 457
2 80 753
2 81 463
2 82 953
2 83 259
2 84 227
2 85 176
2 86 334
2 87 811
2 88 12
2 89 277
2 90 910
2 91 3
2 92 302
2 93 168
2 94 593
2 95 664
2 96 286
2 97 808
2 98 995
2 99 657
2 100 91
3 4 616
3 5 862
3 6 767
3 7 636
3 8 921
3 9 295
3 10 472
3 11 942
3 12 716
3 13 416
3 14 973
3 15 701
3 16 670
3 17 408
3 18 75
3 19 141
3 20 666
3 21 100
3 22 797
3 23 496
3 24 314
3 25 515
3 26 808
3 27 619
3 28 210
3 29 56
3 30 43
3 31 532
3 32 891
3 33 257
3 34 135
3 35 976
3 36 747
3 37 256
3 38 485
3 39 239
3 40 357
3 41 431
3 42 110
3 43 816
3 44 997
3 45 854
3 46 615
3 47 708
3 48 289
3 49 495
3 50 901
3 51 389
3 52 240
3 53 346
3 54 459
3 55 748
3 56 146
3 57 885
3 58 386
3 59 555
3 60 103
3 61 549
3 62 444
3 63 243
3 64 98
3 65 149
3 66 808
3 67 51
3 68 926
3 69 384
3 70 336
3 71 836
3 72 412
3 73 888
3 74 488
3 75 80
3 76 673
3 77 476
3 78 239
3 79 917
3 80 404
3 81 511
3 82 608
3 83 202
3 84 423
3 85 568
3 86 654
3 87 928
3 88 956
3 89 807
3 90 50
3 91 547
3 92 407
3 93 744
3 94 602
3 95 974
3 96 585
3 97 322
3 98 303
3 99 335
3 100 623
4 5 468
4 6 811
4 7 753
4 8 88
4 9 554
4 10 427
4 11 710
4 12 999
4 13 431
4 14 962
4 15 798
4 16 742
4 17 960
4 18 84
4 19 887
4 20 130
4 21 215
4 22 4
4 23 27
4 24 66
4 25 772
4 26 629
4 27 610
4 28 572
4 29 766
4 30 518
4 31 609
4 32 146
4 33 629
4 34 266
4 35 925
4 36 697
4 37 685
4 38 164
4 39 144
4 40 529
4 41 22
4 42 262
4 43 261
4 44 118
4 45 321
4 46 170
4 47 148
4 48 668
4 49 546
4 50 229
4 51 831
4 52 666
4 53 690
4 54 897
4 55 862
4 56 940
4 57 973
4 58 465
4 59 338
4 60 937
4 61 194
4 62 461
4 63 362
4 64 219
4 65 128
4 66 356
4 67 995
4 68 401
4 69 163
4 70 418
4 71 991
4 72 19
4 73 587
4 74 845
4 75 864
4 76 69
4 77 201
4 78 513
4 79 95
4 80 189
4 81 179
4 82 963
4 83 498
4 84 728
4 85 349
4 86 489
4 87 79
4 88 183
4 89 308
4 90 418
4 91 901
4 92 735
4 93 60
4 94 963
4 95 772
4 96 881
4 97 79
4 98 248
4 99 800
4 100 375
5 6 986
5 7 359
5 8 103
5 9 982
5 10 247
5 11 543
5 12 231
5 13 777
5 14 579
5 15 906
5 16 92
5 17 952
5 18 970
5 19 219
5 20 430
